id,date,sex,city,product category,MontH,season,region
5287,2013-06-11,Erkek,Kocaeli,Cinsel,Haziran,YAZ,MARMARA
5288,2013-06-11,Erkek,Ankara,Bakım,Haziran,YAZ,İÇ ANADOLU
5289,2013-06-11,Erkek,Kırıkkale,Bakım,Haziran,YAZ,İÇ ANADOLU
5290,2013-06-11,Erkek,İstanbul,Bakım,Haziran,YAZ,MARMARA
5291,2013-06-11,Erkek,Van,Cinsel,Haziran,YAZ,DOĞU ANADOLU
5292,2013-06-11,Erkek,Sivas,Cinsel,Haziran,YAZ,İÇ ANADOLU
5293,2013-06-12,Erkek,İstanbul,Bakım,Haziran,YAZ,MARMARA
5294,2013-06-12,Erkek,Gaziantep,Cinsel,Haziran,YAZ,GÜNEYDOĞU
5295,2013-06-12,Erkek,İstanbul,Cinsel,Haziran,YAZ,MARMARA
5296,2013-06-12,Erkek,İstanbul,Cinsel,Haziran,YAZ,MARMARA
5297,2013-06-12,Erkek,Bursa,Cinsel,Haziran,YAZ,MARMARA
5298,2013-06-12,Bayan,İstanbul,Bakım,Haziran,YAZ,MARMARA
5299,2012-08-28,Erkek,İstanbul,Cinsel,Ağustos,YAZ,MARMARA
5300,2012-08-29,Bayan,İstanbul,Zayıflama,Ağustos,YAZ,MARMARA
5301,2012-08-29,Erkek,Kocaeli,DİĞER,Ağustos,YAZ,MARMARA
5302,2012-08-29,Erkek,Tekirdağ,Cinsel,Ağustos,YAZ,MARMARA
5303,2012-08-29,Bayan,Mersin,DİĞER,Ağustos,YAZ,AKDENİZ
5304,2012-08-29,Erkek,Çanakkale,Zayıflama,Ağustos,YAZ,MARMARA
5305,2012-08-29,Erkek,İstanbul,DİĞER,Ağustos,YAZ,MARMARA
5306,2012-08-29,Bayan,Antalya,Bakım,Ağustos,YAZ,AKDENİZ
5307,2012-08-29,Bayan,İstanbul,Zayıflama,Ağustos,YAZ,MARMARA
5308,2012-08-29,Erkek,Bursa,Sağlık,Ağustos,YAZ,MARMARA
5309,2012-08-29,Erkek,Tekirdağ,Bakım,Ağustos,YAZ,MARMARA
5310,2012-08-29,Erkek,Çanakkale,Bakım,Ağustos,YAZ,MARMARA
5311,2012-08-29,Bayan,İstanbul,Zayıflama,Ağustos,YAZ,MARMARA
5312,2012-08-29,Bayan,Mersin,Zayıflama,Ağustos,YAZ,AKDENİZ
5313,2012-08-29,Erkek,Karabük,Cinsel,Ağustos,YAZ,KARADENİZ
5314,2012-08-29,Erkek,Denizli,DİĞER,Ağustos,YAZ,EGE
5315,2012-08-29,Erkek,İstanbul,Zayıflama,Ağustos,YAZ,MARMARA
5316,2012-08-29,Erkek,İstanbul,Cinsel,Ağustos,YAZ,MARMARA
5317,2012-08-31,Erkek,Ordu,Cinsel,Ağustos,YAZ,KARADENİZ
5318,2012-08-31,Erkek,Kocaeli,Zayıflama,Ağustos,YAZ,MARMARA
5319,2012-08-31,Erkek,Bursa,Bakım,Ağustos,YAZ,MARMARA
5320,2012-08-31,Erkek,Ankara,Zayıflama,Ağustos,YAZ,İÇ ANADOLU
5321,2012-08-31,Bayan,Mersin,Bakım,Ağustos,YAZ,AKDENİZ
5322,2012-08-31,Bayan,Çanakkale,Bakım,Ağustos,YAZ,MARMARA
5323,2012-08-31,Erkek,İzmir,DİĞER,Ağustos,YAZ,EGE
5324,2012-08-31,Erkek,Aydın,Cinsel,Ağustos,YAZ,EGE
5325,2012-08-31,Erkek,İstanbul,Cinsel,Ağustos,YAZ,MARMARA
5326,2012-08-31,Erkek,İstanbul,DİĞER,Ağustos,YAZ,MARMARA
5327,2012-08-31,Erkek,Ankara,DİĞER,Ağustos,YAZ,İÇ ANADOLU
5328,2012-08-31,Erkek,İstanbul,Zayıflama,Ağustos,YAZ,MARMARA
5329,2012-08-31,Bayan,İstanbul,Bakım,Ağustos,YAZ,MARMARA
5330,2012-08-31,Erkek,İstanbul,Cinsel,Ağustos,YAZ,MARMARA
5331,2012-08-31,Erkek,İstanbul,Zayıflama,Ağustos,YAZ,MARMARA
5332,2012-08-31,Erkek,İstanbul,Cinsel,Ağustos,YAZ,MARMARA
5333,2012-08-31,Bayan,Adana,DİĞER,Ağustos,YAZ,AKDENİZ
5334,2012-08-31,Erkek,Malatya,Güzellik,Ağustos,YAZ,DOĞU ANADOLU
5335,2012-08-31,Bayan,İstanbul,Zayıflama,Ağustos,YAZ,MARMARA
5336,2012-09-01,Bayan,Kırşehir,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5337,2012-09-03,Bayan,Muğla,Bakım,Eylül,SONBAHAR,EGE
5338,2012-09-03,Bayan,Gaziantep,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
5339,2012-09-03,Erkek,İzmir,Zayıflama,Eylül,SONBAHAR,EGE
5340,2012-09-03,Bayan,Ordu,Cinsel,Eylül,SONBAHAR,KARADENİZ
5341,2012-09-03,Erkek,Aydın,Cinsel,Eylül,SONBAHAR,EGE
5342,2012-09-03,Erkek,Kocaeli,Zayıflama,Eylül,SONBAHAR,MARMARA
5343,2012-09-03,Erkek,Isparta,Bakım,Eylül,SONBAHAR,AKDENİZ
5344,2012-09-03,Erkek,Ordu,Cinsel,Eylül,SONBAHAR,KARADENİZ
5345,2012-09-03,Erkek,Diyarbakır,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
5346,2012-09-03,Bayan,Çorum,DİĞER,Eylül,SONBAHAR,KARADENİZ
5347,2012-09-03,Bayan,Adana,DİĞER,Eylül,SONBAHAR,AKDENİZ
5348,2012-09-03,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5349,2012-09-03,Bayan,İzmir,Bakım,Eylül,SONBAHAR,EGE
5350,2012-09-03,Erkek,Isparta,Bakım,Eylül,SONBAHAR,AKDENİZ
5351,2012-09-03,Bayan,Denizli,Zayıflama,Eylül,SONBAHAR,EGE
5352,2012-09-03,Erkek,Trabzon,Zayıflama,Eylül,SONBAHAR,KARADENİZ
5353,2012-09-03,Erkek,Konya,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5354,2012-09-03,Erkek,Niğde,DİĞER,Eylül,SONBAHAR,İÇ ANADOLU
5355,2012-09-03,Bayan,Muğla,Ağrılar,Eylül,SONBAHAR,EGE
5356,2012-09-03,Erkek,Eskişehir,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5357,2012-09-03,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5358,2012-09-03,Bayan,Adana,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5359,2012-09-03,Erkek,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
5360,2012-09-03,Erkek,Samsun,Cinsel,Eylül,SONBAHAR,KARADENİZ
5361,2012-09-03,Bayan,Antalya,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5362,2012-09-03,Erkek,Kocaeli,Bakım,Eylül,SONBAHAR,MARMARA
5363,2012-09-03,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5364,2012-09-03,Bayan,Tekirdağ,Bakım,Eylül,SONBAHAR,MARMARA
5365,2012-09-03,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5366,2012-09-03,Erkek,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5367,2012-09-03,Bayan,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5368,2012-09-03,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5369,2012-09-03,Bayan,Batman,Saç,Eylül,SONBAHAR,GÜNEYDOĞU
5370,2012-09-03,Erkek,Yozgat,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5371,2012-09-04,Erkek,Kahramanmaraş,Bakım,Eylül,SONBAHAR,AKDENİZ
5372,2012-09-04,Bayan,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5373,2012-09-04,Erkek,İzmir,Cinsel,Eylül,SONBAHAR,EGE
5374,2012-09-04,Erkek,Afyon,DİĞER,Eylül,SONBAHAR,EGE
5375,2012-09-04,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5376,2012-09-04,Erkek,Sinop,Bakım,Eylül,SONBAHAR,KARADENİZ
5377,2012-09-04,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5378,2012-09-04,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5379,2012-09-04,Bayan,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5380,2012-09-04,Erkek,İzmir,Cinsel,Eylül,SONBAHAR,EGE
5381,2012-09-04,Erkek,İzmir,Bakım,Eylül,SONBAHAR,EGE
5382,2012-09-04,Bayan,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5383,2012-09-04,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5384,2012-09-04,Bayan,İzmir,DİĞER,Eylül,SONBAHAR,EGE
5385,2012-09-04,Erkek,Gaziantep,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
5386,2012-09-04,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5387,2012-09-04,Bayan,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
5388,2012-09-05,Erkek,Balıkesir,Bakım,Eylül,SONBAHAR,MARMARA
5389,2012-09-05,Erkek,Samsun,Cinsel,Eylül,SONBAHAR,KARADENİZ
5390,2012-09-05,Erkek,Şanlıurfa,Ağrılar,Eylül,SONBAHAR,GÜNEYDOĞU
5391,2012-09-05,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5392,2012-09-05,Erkek,Adana,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5393,2012-09-05,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5394,2012-09-05,Erkek,İzmir,Ağrılar,Eylül,SONBAHAR,EGE
5395,2012-09-05,Erkek,Kayseri,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5396,2012-09-05,Bayan,İçel,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5397,2012-09-05,Erkek,Hatay,Saç,Eylül,SONBAHAR,AKDENİZ
5398,2012-09-05,Bayan,İzmir,Zayıflama,Eylül,SONBAHAR,EGE
5399,2012-09-05,Bayan,Isparta,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5400,2012-09-05,Bayan,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
5401,2012-09-06,Bayan,Ankara,Ağrılar,Eylül,SONBAHAR,İÇ ANADOLU
5402,2012-09-06,Bayan,Balıkesir,Bakım,Eylül,SONBAHAR,MARMARA
5403,2012-09-06,Erkek,Balıkesir,Cinsel,Eylül,SONBAHAR,MARMARA
5404,2012-09-06,Erkek,İzmir,Bakım,Eylül,SONBAHAR,EGE
5405,2012-09-06,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5406,2012-09-06,Erkek,Sivas,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5407,2012-09-06,Erkek,Zonguldak,Zayıflama,Eylül,SONBAHAR,KARADENİZ
5408,2012-09-06,Erkek,Ankara,Güzellik,Eylül,SONBAHAR,İÇ ANADOLU
5409,2012-09-06,Bayan,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5410,2012-09-06,Bayan,Antalya,Bakım,Eylül,SONBAHAR,AKDENİZ
5411,2012-09-06,Erkek,İzmir,DİĞER,Eylül,SONBAHAR,EGE
5412,2012-09-06,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5413,2012-09-06,Erkek,Tokat,Zayıflama,Eylül,SONBAHAR,KARADENİZ
5414,2012-09-06,Bayan,Karaman,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5415,2012-09-06,Bayan,Kahramanmaraş,Cinsel,Eylül,SONBAHAR,AKDENİZ
5416,2012-09-06,Erkek,Manisa,Cinsel,Eylül,SONBAHAR,EGE
5417,2012-09-07,Erkek,Van,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
5418,2012-09-07,Erkek,Trabzon,Zayıflama,Eylül,SONBAHAR,KARADENİZ
5419,2012-09-07,Erkek,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5420,2012-09-07,Erkek,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5421,2012-09-07,Erkek,Bingöl,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
5422,2012-09-07,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5423,2012-09-07,Bayan,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
5424,2012-09-07,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5425,2012-09-07,Bayan,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5426,2012-09-07,Erkek,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5427,2012-09-07,Bayan,Isparta,Bakım,Eylül,SONBAHAR,AKDENİZ
5428,2012-09-07,Erkek,Manisa,Zayıflama,Eylül,SONBAHAR,EGE
5429,2012-09-07,Erkek,Denizli,Ağrılar,Eylül,SONBAHAR,EGE
5430,2012-09-07,Erkek,İzmir,Zayıflama,Eylül,SONBAHAR,EGE
5431,2012-09-08,Bayan,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5432,2012-09-08,Erkek,Bartın,Zayıflama,Eylül,SONBAHAR,KARADENİZ
5433,2012-09-08,Erkek,Adana,Cinsel,Eylül,SONBAHAR,AKDENİZ
5434,2012-09-08,Erkek,Erzurum,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
5435,2012-09-08,Erkek,Antalya,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5436,2012-09-08,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5437,2012-09-08,Erkek,Nevşehir,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5438,2012-09-08,Erkek,Gaziantep,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
5439,2012-09-10,Erkek,Batman,Ağrılar,Eylül,SONBAHAR,GÜNEYDOĞU
5440,2012-09-10,Erkek,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5441,2012-09-10,Bayan,Antalya,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5442,2012-09-10,Erkek,Bursa,Cinsel,Eylül,SONBAHAR,MARMARA
5443,2012-09-10,Erkek,Mersin,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5444,2012-09-10,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5445,2012-09-11,Erkek,Muğla,Ağrılar,Eylül,SONBAHAR,EGE
5446,2012-09-11,Erkek,İzmir,Bakım,Eylül,SONBAHAR,EGE
5447,2012-09-11,Erkek,Konya,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5448,2012-09-11,Erkek,Şırnak,Ağrılar,Eylül,SONBAHAR,DOĞU ANADOLU
5449,2012-09-11,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5450,2012-09-11,Erkek,Ankara,Ağrılar,Eylül,SONBAHAR,İÇ ANADOLU
5451,2012-09-11,Bayan,Bursa,Cinsel,Eylül,SONBAHAR,MARMARA
5452,2012-09-12,Erkek,Van,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
5453,2012-09-12,Erkek,Mardin,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
5454,2012-09-12,Bayan,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
5455,2012-09-12,Erkek,Ankara,Ağrılar,Eylül,SONBAHAR,İÇ ANADOLU
5456,2012-09-12,Bayan,Erzincan,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
5457,2012-09-13,Bayan,Gaziantep,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
5458,2012-09-13,Bayan,Manisa,Cinsel,Eylül,SONBAHAR,EGE
5459,2012-09-13,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5460,2012-09-13,Erkek,Şanlıurfa,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
5461,2012-09-13,Erkek,Şanlıurfa,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
5462,2012-09-13,Bayan,Adana,Sağlık,Eylül,SONBAHAR,AKDENİZ
5463,2012-09-14,Erkek,Gaziantep,Ağrılar,Eylül,SONBAHAR,GÜNEYDOĞU
5464,2012-09-14,Bayan,Elazığ,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
5465,2012-09-14,Erkek,Balıkesir,Bakım,Eylül,SONBAHAR,MARMARA
5466,2012-09-14,Erkek,Balıkesir,DİĞER,Eylül,SONBAHAR,MARMARA
5467,2012-09-14,Erkek,Edirne,Cinsel,Eylül,SONBAHAR,MARMARA
5468,2012-09-14,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5469,2012-09-14,Erkek,Kastamonu,Cinsel,Eylül,SONBAHAR,KARADENİZ
5470,2012-09-14,Erkek,Tekirdağ,Ağrılar,Eylül,SONBAHAR,MARMARA
5471,2012-09-15,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5472,2012-09-15,Erkek,Elazığ,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
5473,2012-09-15,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5474,2012-09-15,Erkek,Muğla,Zayıflama,Eylül,SONBAHAR,EGE
5475,2012-09-15,Erkek,Bolu,Cinsel,Eylül,SONBAHAR,KARADENİZ
5476,2012-09-15,Bayan,Mersin,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5477,2012-09-17,Erkek,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5478,2012-09-17,Erkek,Karaman,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5479,2012-09-17,Bayan,İzmir,Bakım,Eylül,SONBAHAR,EGE
5480,2012-09-17,Erkek,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
5481,2012-09-17,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5482,2012-09-17,Bayan,Ankara,Ağrılar,Eylül,SONBAHAR,İÇ ANADOLU
5483,2012-09-17,Erkek,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5484,2012-09-17,Erkek,Kayseri,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5485,2012-09-17,Bayan,Adana,Cinsel,Eylül,SONBAHAR,AKDENİZ
5486,2012-09-17,Erkek,Muğla,DİĞER,Eylül,SONBAHAR,EGE
5487,2012-09-17,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5488,2012-09-17,Bayan,İzmir,Zayıflama,Eylül,SONBAHAR,EGE
5489,2012-09-17,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5490,2012-09-17,Erkek,Adana,Zayıflama,Eylül,SONBAHAR,AKDENİZ
5491,2012-09-17,Erkek,Gaziantep,Bakım,Eylül,SONBAHAR,GÜNEYDOĞU
5492,2012-09-17,Erkek,Ankara,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5493,2012-09-17,Erkek,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5494,2012-09-17,Bayan,Aydın,Zayıflama,Eylül,SONBAHAR,EGE
5495,2012-09-17,Erkek,Gaziantep,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
5496,2012-09-17,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5497,2012-09-17,Erkek,Antalya,Bakım,Eylül,SONBAHAR,AKDENİZ
5498,2012-09-18,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5499,2012-09-18,Erkek,Ankara,Sağlık,Eylül,SONBAHAR,İÇ ANADOLU
5500,2012-09-18,Bayan,İstanbul,Sağlık,Eylül,SONBAHAR,MARMARA
5501,2012-09-18,Bayan,Şırnak,Zayıflama,Eylül,SONBAHAR,DOĞU ANADOLU
5502,2012-09-18,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5503,2012-09-18,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5504,2012-09-18,Erkek,Tekirdağ,Bakım,Eylül,SONBAHAR,MARMARA
5505,2012-09-18,Erkek,Zonguldak,Bakım,Eylül,SONBAHAR,KARADENİZ
5506,2012-09-18,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5507,2012-09-18,Erkek,Diyarbakır,Cinsel,Eylül,SONBAHAR,GÜNEYDOĞU
5508,2012-09-18,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
5509,2012-09-18,Erkek,Kocaeli,Zayıflama,Eylül,SONBAHAR,MARMARA
5510,2012-09-18,Erkek,Erzurum,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
5511,2012-09-18,Bayan,Tunceli,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
5512,2012-09-18,Erkek,Gaziantep,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
5513,2012-09-18,Erkek,Antalya,Saç,Eylül,SONBAHAR,AKDENİZ
5514,2012-09-18,Bayan,Kayseri,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5515,2012-09-18,Bayan,Kırıkkale,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5516,2012-09-18,Erkek,Muğla,Zayıflama,Eylül,SONBAHAR,EGE
5517,2012-09-19,Bayan,Denizli,Zayıflama,Eylül,SONBAHAR,EGE
5518,2012-09-19,Bayan,Muş,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
5519,2012-09-19,Erkek,Hatay,Bakım,Eylül,SONBAHAR,AKDENİZ
5520,2012-09-19,Erkek,Antalya,Güzellik,Eylül,SONBAHAR,AKDENİZ
5521,2012-09-19,Erkek,Zonguldak,Cinsel,Eylül,SONBAHAR,KARADENİZ
5522,2012-09-19,Bayan,Adana,Güzellik,Eylül,SONBAHAR,AKDENİZ
5523,2012-09-19,Erkek,Bingöl,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
5524,2012-09-19,Bayan,Batman,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
5525,2012-09-19,Erkek,Antalya,Bakım,Eylül,SONBAHAR,AKDENİZ
5526,2012-09-19,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5527,2012-09-19,Erkek,Erzurum,Zayıflama,Eylül,SONBAHAR,DOĞU ANADOLU
5528,2012-09-19,Bayan,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5529,2012-09-19,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5530,2012-09-19,Erkek,İzmir,Bakım,Eylül,SONBAHAR,EGE
5531,2012-09-19,Bayan,Bursa,Zayıflama,Eylül,SONBAHAR,MARMARA
5532,2012-09-20,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5533,2012-09-20,Erkek,İzmir,Bakım,Eylül,SONBAHAR,EGE
5534,2012-09-20,Bayan,Edirne,Zayıflama,Eylül,SONBAHAR,MARMARA
5535,2012-09-20,Bayan,Manisa,DİĞER,Eylül,SONBAHAR,EGE
5536,2012-09-20,Erkek,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
5537,2012-09-20,Bayan,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
5538,2012-09-20,Erkek,Konya,Cinsel,Eylül,SONBAHAR,İÇ ANADOLU
5539,2012-09-20,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5540,2012-09-20,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5541,2012-09-20,Erkek,Adana,DİĞER,Eylül,SONBAHAR,AKDENİZ
5542,2012-09-20,Bayan,Manisa,Cinsel,Eylül,SONBAHAR,EGE
5543,2012-09-20,Erkek,Ağrı,Cinsel,Eylül,SONBAHAR,DOĞU ANADOLU
5544,2012-09-20,Erkek,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5545,2012-09-20,Erkek,Ordu,Cinsel,Eylül,SONBAHAR,KARADENİZ
5546,2012-09-20,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5547,2012-09-20,Erkek,Gaziantep,Bakım,Eylül,SONBAHAR,GÜNEYDOĞU
5548,2012-09-21,Bayan,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
5549,2012-09-21,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
5550,2012-09-21,Bayan,Muş,Zayıflama,Eylül,SONBAHAR,DOĞU ANADOLU
5551,2012-09-21,Erkek,İzmir,Bakım,Eylül,SONBAHAR,EGE
5552,2012-09-21,Bayan,Ankara,Zayıflama,Eylül,SONBAHAR,İÇ ANADOLU
5553,2012-09-21,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5554,2012-09-21,Erkek,Kocaeli,Cinsel,Eylül,SONBAHAR,MARMARA
5555,2012-09-21,Erkek,Trabzon,Bakım,Eylül,SONBAHAR,KARADENİZ
5556,2012-09-21,Bayan,Şanlıurfa,Zayıflama,Eylül,SONBAHAR,GÜNEYDOĞU
5557,2012-09-21,Erkek,Mersin,Bakım,Eylül,SONBAHAR,AKDENİZ
5558,2012-09-21,Erkek,İstanbul,Cinsel,Eylül,SONBAHAR,MARMARA
5559,2012-09-21,Bayan,Denizli,Zayıflama,Eylül,SONBAHAR,EGE
5560,2012-09-24,Erkek,Kocaeli,Bakım,Eylül,SONBAHAR,MARMARA
5561,2012-09-24,Erkek,Bursa,Saç,Eylül,SONBAHAR,MARMARA
5562,2012-09-24,Erkek,Zonguldak,DİĞER,Eylül,SONBAHAR,KARADENİZ
5563,2012-09-24,Erkek,Çanakkale,Ağrılar,Eylül,SONBAHAR,MARMARA
5564,2012-09-24,Erkek,Antalya,DİĞER,Eylül,SONBAHAR,AKDENİZ
5565,2012-09-24,Bayan,Antalya,Ağrılar,Eylül,SONBAHAR,AKDENİZ
5566,2012-09-24,Erkek,İzmir,Ağrılar,Eylül,SONBAHAR,EGE
5567,2012-09-24,Erkek,Balıkesir,Cinsel,Eylül,SONBAHAR,MARMARA
5568,2012-09-24,Bayan,Kocaeli,DİĞER,Eylül,SONBAHAR,MARMARA
5569,2012-09-24,Erkek,İstanbul,Ağrılar,Eylül,SONBAHAR,MARMARA
5570,2012-09-24,Erkek,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5571,2012-09-24,Erkek,İstanbul,Saç,Eylül,SONBAHAR,MARMARA
5572,2012-09-24,Bayan,Samsun,Zayıflama,Eylül,SONBAHAR,KARADENİZ
5573,2012-09-24,Erkek,Malatya,Bakım,Eylül,SONBAHAR,DOĞU ANADOLU
5574,2012-09-24,Bayan,Ankara,Bakım,Eylül,SONBAHAR,İÇ ANADOLU
5575,2012-09-24,Bayan,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
5576,2012-09-24,Bayan,İstanbul,Zayıflama,Eylül,SONBAHAR,MARMARA
5577,2012-09-24,Bayan,İstanbul,DİĞER,Eylül,SONBAHAR,MARMARA
5578,2012-09-24,Erkek,Düzce,Cinsel,Eylül,SONBAHAR,KARADENİZ
5579,2012-09-24,Erkek,İzmir,Cinsel,Eylül,SONBAHAR,EGE
5580,2012-09-24,Bayan,İzmir,Ağrılar,Eylül,SONBAHAR,EGE
5581,2012-09-24,Bayan,İstanbul,Bakım,Eylül,SONBAHAR,MARMARA
5582,2012-09-24,Erkek,Muğla,DİĞER,Eylül,SONBAHAR,EGE
5583,2012-09-24,Erkek,Mersin,Zayıflama,Eylül,SONBAHAR,AKDENİZ
